p1	p2	r
RAxML_bestTree.TrimmedAlignednerve100.fasta.phy49	RAxML_bestTree.TrimmedAlignednerve74.fasta.phy229	0.731648185
RAxML_bestTree.TrimmedAlignednerve227.fasta.phy154	RAxML_bestTree.TrimmedAlignednerve76.fasta.phy231	0.729998846
RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	RAxML_bestTree.TrimmedAlignednerve76.fasta.phy231	0.728169548
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve77.fasta.phy232	0.72943547
RAxML_bestTree.TrimmedAlignednerve152.fasta.phy92	RAxML_bestTree.TrimmedAlignednerve77.fasta.phy232	0.73170131
RAxML_bestTree.TrimmedAlignednerve227.fasta.phy154	RAxML_bestTree.TrimmedAlignednerve77.fasta.phy232	0.733001286
RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	RAxML_bestTree.TrimmedAlignednerve77.fasta.phy232	0.731242895
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.730188384
RAxML_bestTree.TrimmedAlignednerve227.fasta.phy154	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.737073232
RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.734752081
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.736525833
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.728981972
RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.736993087
RAxML_bestTree.TrimmedAlignednerve50.fasta.phy215	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.72959133
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve83.fasta.phy236	0.737270332
RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	RAxML_bestTree.TrimmedAlignednerve83.fasta.phy236	0.731537806
RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	RAxML_bestTree.TrimmedAlignednerve84.fasta.phy237	0.729189484
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve85.fasta.phy238	0.737121538
RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	RAxML_bestTree.TrimmedAlignednerve85.fasta.phy238	0.729628388
RAxML_bestTree.TrimmedAlignednerve227.fasta.phy154	RAxML_bestTree.TrimmedAlignednerve87.fasta.phy240	0.730906392
RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	RAxML_bestTree.TrimmedAlignednerve87.fasta.phy240	0.729908129
RAxML_bestTree.TrimmedAlignednerve276.fasta.phy187	RAxML_bestTree.TrimmedAlignednerve92.fasta.phy245	0.737352177
RAxML_bestTree.TrimmedAlignednerve107.fasta.phy56	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.730012902
RAxML_bestTree.TrimmedAlignednerve128.fasta.phy70	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.728693329
RAxML_bestTree.TrimmedAlignednerve130.fasta.phy72	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.736116055
RAxML_bestTree.TrimmedAlignednerve131.fasta.phy73	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.735324346
RAxML_bestTree.TrimmedAlignednerve149.fasta.phy89	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.731610751
RAxML_bestTree.TrimmedAlignedmuscle37.fasta.phy26	RAxML_bestTree.TrimmedAlignednerve99.fasta.phy252	0.736349665
RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	RAxML_bestTree.TrimmedAlignednerve99.fasta.phy252	0.732231342
RAxML_bestTree.TrimmedAlignedmuscle18.fasta.phy8	RAxML_bestTree.TrimmedAlignedmuscle1.fasta.phy10	0.621593173
RAxML_bestTree.TrimmedAlignedmuscle21.fasta.phy12	RAxML_bestTree.TrimmedAlignedmuscle25.fasta.phy15	0.622703979
RAxML_bestTree.TrimmedAlignedmuscle18.fasta.phy8	RAxML_bestTree.TrimmedAlignedmuscle2.fasta.phy20	0.621423738
RAxML_bestTree.TrimmedAlignedmuscle39.fasta.phy27	RAxML_bestTree.TrimmedAlignednerve125.fasta.phy67	0.623549455
RAxML_bestTree.TrimmedAlignedmuscle27.fasta.phy17	RAxML_bestTree.TrimmedAlignednerve145.fasta.phy85	0.623354387
RAxML_bestTree.TrimmedAlignedmuscle27.fasta.phy17	RAxML_bestTree.TrimmedAlignednerve152.fasta.phy92	0.622852799
RAxML_bestTree.TrimmedAlignedmuscle21.fasta.phy12	RAxML_bestTree.TrimmedAlignednerve210.fasta.phy138	0.62332117
RAxML_bestTree.TrimmedAlignednerve168.fasta.phy105	RAxML_bestTree.TrimmedAlignednerve212.fasta.phy140	0.623566269
RAxML_bestTree.TrimmedAlignednerve211.fasta.phy139	RAxML_bestTree.TrimmedAlignednerve245.fasta.phy166	0.622659004
RAxML_bestTree.TrimmedAlignednerve180.fasta.phy115	RAxML_bestTree.TrimmedAlignednerve256.fasta.phy174	0.623577915
RAxML_bestTree.TrimmedAlignednerve212.fasta.phy140	RAxML_bestTree.TrimmedAlignednerve258.fasta.phy176	0.622841543
RAxML_bestTree.TrimmedAlignednerve125.fasta.phy67	RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	0.623708158
RAxML_bestTree.TrimmedAlignednerve239.fasta.phy164	RAxML_bestTree.TrimmedAlignednerve263.fasta.phy178	0.621646021
RAxML_bestTree.TrimmedAlignedmuscle18.fasta.phy8	RAxML_bestTree.TrimmedAlignednerve2.fasta.phy196	0.621593173
RAxML_bestTree.TrimmedAlignednerve169.fasta.phy106	RAxML_bestTree.TrimmedAlignednerve31.fasta.phy198	0.623048171
RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	RAxML_bestTree.TrimmedAlignednerve33.fasta.phy200	0.621382639
RAxML_bestTree.TrimmedAlignednerve177.fasta.phy112	RAxML_bestTree.TrimmedAlignednerve39.fasta.phy205	0.62298029
RAxML_bestTree.TrimmedAlignedmuscle52.fasta.phy36	RAxML_bestTree.TrimmedAlignednerve3.fasta.phy206	0.621345522
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve43.fasta.phy209	0.623467579
RAxML_bestTree.TrimmedAlignednerve176.fasta.phy111	RAxML_bestTree.TrimmedAlignednerve43.fasta.phy209	0.621760468
RAxML_bestTree.TrimmedAlignedmuscle23.fasta.phy13	RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	0.623415565
RAxML_bestTree.TrimmedAlignedmuscle54.fasta.phy37	RAxML_bestTree.TrimmedAlignednerve45.fasta.phy210	0.621344882
RAxML_bestTree.TrimmedAlignednerve210.fasta.phy138	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.622684667
RAxML_bestTree.TrimmedAlignednerve252.fasta.phy170	RAxML_bestTree.TrimmedAlignednerve64.fasta.phy221	0.622113955
RAxML_bestTree.TrimmedAlignedmuscle20.fasta.phy11	RAxML_bestTree.TrimmedAlignednerve70.fasta.phy225	0.623344921
RAxML_bestTree.TrimmedAlignednerve204.fasta.phy132	RAxML_bestTree.TrimmedAlignedneurotoxin91.fasta.phy268	0.62350559
RAxML_bestTree.TrimmedAlignedmuscle37.fasta.phy26	RAxML_bestTree.TrimmedAlignednerve260.fasta.phy177	0.709693426
RAxML_bestTree.TrimmedAlignedmuscle11.fasta.phy2	RAxML_bestTree.TrimmedAlignednerve33.fasta.phy200	0.712943097
RAxML_bestTree.TrimmedAlignednerve209.fasta.phy137	RAxML_bestTree.TrimmedAlignednerve74.fasta.phy229	0.713196619
RAxML_bestTree.TrimmedAlignedmuscle20.fasta.phy11	RAxML_bestTree.TrimmedAlignednerve102.fasta.phy51	0.724127213
RAxML_bestTree.TrimmedAlignednerve101.fasta.phy50	RAxML_bestTree.TrimmedAlignednerve102.fasta.phy51	0.723086212
RAxML_bestTree.TrimmedAlignednerve100.fasta.phy49	RAxML_bestTree.TrimmedAlignednerve103.fasta.phy52	0.721944013
RAxML_bestTree.TrimmedAlignedmuscle19.fasta.phy9	RAxML_bestTree.TrimmedAlignednerve105.fasta.phy54	0.716650825
RAxML_bestTree.TrimmedAlignednerve100.fasta.phy49	RAxML_bestTree.TrimmedAlignednerve107.fasta.phy56	0.723510811
RAxML_bestTree.TrimmedAlignedmuscle12.fasta.phy3	RAxML_bestTree.TrimmedAlignednerve126.fasta.phy68	0.726792675
RAxML_bestTree.TrimmedAlignednerve102.fasta.phy51	RAxML_bestTree.TrimmedAlignednerve126.fasta.phy68	0.716879292
RAxML_bestTree.TrimmedAlignedmuscle12.fasta.phy3	RAxML_bestTree.TrimmedAlignednerve127.fasta.phy69	0.722886971
RAxML_bestTree.TrimmedAlignedmuscle35.fasta.phy25	RAxML_bestTree.TrimmedAlignednerve127.fasta.phy69	0.724076277
RAxML_bestTree.TrimmedAlignednerve103.fasta.phy52	RAxML_bestTree.TrimmedAlignednerve127.fasta.phy69	0.721753775
RAxML_bestTree.TrimmedAlignednerve100.fasta.phy49	RAxML_bestTree.TrimmedAlignednerve128.fasta.phy70	0.725405136
RAxML_bestTree.TrimmedAlignednerve103.fasta.phy52	RAxML_bestTree.TrimmedAlignednerve128.fasta.phy70	0.722753883
RAxML_bestTree.TrimmedAlignedmuscle35.fasta.phy25	RAxML_bestTree.TrimmedAlignednerve130.fasta.phy72	0.717983813
RAxML_bestTree.TrimmedAlignedmuscle35.fasta.phy25	RAxML_bestTree.TrimmedAlignednerve133.fasta.phy74	0.719837082
RAxML_bestTree.TrimmedAlignednerve107.fasta.phy56	RAxML_bestTree.TrimmedAlignednerve135.fasta.phy75	0.725355467
RAxML_bestTree.TrimmedAlignednerve107.fasta.phy56	RAxML_bestTree.TrimmedAlignednerve137.fasta.phy77	0.722126564
RAxML_bestTree.TrimmedAlignedmuscle35.fasta.phy25	RAxML_bestTree.TrimmedAlignednerve138.fasta.phy78	0.725512336
RAxML_bestTree.TrimmedAlignedmuscle27.fasta.phy17	RAxML_bestTree.TrimmedAlignednerve158.fasta.phy98	0.720743725
RAxML_bestTree.TrimmedAlignednerve13.fasta.phy80	RAxML_bestTree.TrimmedAlignednerve163.fasta.phy103	0.723919202
RAxML_bestTree.TrimmedAlignedmuscle15.fasta.phy5	RAxML_bestTree.TrimmedAlignednerve168.fasta.phy105	0.718721883
RAxML_bestTree.TrimmedAlignednerve103.fasta.phy52	RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	0.724425694
RAxML_bestTree.TrimmedAlignednerve128.fasta.phy70	RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	0.720152437
RAxML_bestTree.TrimmedAlignednerve136.fasta.phy76	RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	0.723707522
RAxML_bestTree.TrimmedAlignednerve137.fasta.phy77	RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	0.72673695
RAxML_bestTree.TrimmedAlignednerve135.fasta.phy75	RAxML_bestTree.TrimmedAlignednerve180.fasta.phy115	0.726039577
RAxML_bestTree.TrimmedAlignednerve158.fasta.phy98	RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	0.724819567
RAxML_bestTree.TrimmedAlignedmuscle20.fasta.phy11	RAxML_bestTree.TrimmedAlignednerve194.fasta.phy122	0.723664853
RAxML_bestTree.TrimmedAlignedmuscle17.fasta.phy7	RAxML_bestTree.TrimmedAlignednerve197.fasta.phy125	0.719448083
RAxML_bestTree.TrimmedAlignedmuscle12.fasta.phy3	RAxML_bestTree.TrimmedAlignednerve19.fasta.phy126	0.723413799
RAxML_bestTree.TrimmedAlignedmuscle50.fasta.phy34	RAxML_bestTree.TrimmedAlignednerve19.fasta.phy126	0.727251683
RAxML_bestTree.TrimmedAlignedmuscle51.fasta.phy35	RAxML_bestTree.TrimmedAlignednerve19.fasta.phy126	0.720297707
RAxML_bestTree.TrimmedAlignednerve107.fasta.phy56	RAxML_bestTree.TrimmedAlignednerve19.fasta.phy126	0.725116225
RAxML_bestTree.TrimmedAlignednerve158.fasta.phy98	RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	0.725395014
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve205.fasta.phy133	0.723754176
RAxML_bestTree.TrimmedAlignedmuscle7.fasta.phy46	RAxML_bestTree.TrimmedAlignednerve205.fasta.phy133	0.723375607
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve205.fasta.phy133	0.724304199
RAxML_bestTree.TrimmedAlignednerve196.fasta.phy124	RAxML_bestTree.TrimmedAlignednerve205.fasta.phy133	0.72403835
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve206.fasta.phy134	0.723754176
RAxML_bestTree.TrimmedAlignedmuscle7.fasta.phy46	RAxML_bestTree.TrimmedAlignednerve206.fasta.phy134	0.723375607
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve206.fasta.phy134	0.724304199
RAxML_bestTree.TrimmedAlignednerve196.fasta.phy124	RAxML_bestTree.TrimmedAlignednerve206.fasta.phy134	0.72403835
RAxML_bestTree.TrimmedAlignednerve103.fasta.phy52	RAxML_bestTree.TrimmedAlignednerve210.fasta.phy138	0.717360123
RAxML_bestTree.TrimmedAlignednerve159.fasta.phy99	RAxML_bestTree.TrimmedAlignednerve211.fasta.phy139	0.724538142
RAxML_bestTree.TrimmedAlignedmuscle1.fasta.phy10	RAxML_bestTree.TrimmedAlignednerve214.fasta.phy142	0.722780151
RAxML_bestTree.TrimmedAlignedmuscle2.fasta.phy20	RAxML_bestTree.TrimmedAlignednerve214.fasta.phy142	0.722065875
RAxML_bestTree.TrimmedAlignednerve102.fasta.phy51	RAxML_bestTree.TrimmedAlignednerve214.fasta.phy142	0.718966206
RAxML_bestTree.TrimmedAlignednerve146.fasta.phy86	RAxML_bestTree.TrimmedAlignednerve215.fasta.phy143	0.722128949
RAxML_bestTree.TrimmedAlignednerve100.fasta.phy49	RAxML_bestTree.TrimmedAlignednerve216.fasta.phy144	0.723897227
RAxML_bestTree.TrimmedAlignednerve136.fasta.phy76	RAxML_bestTree.TrimmedAlignednerve216.fasta.phy144	0.717228852
RAxML_bestTree.TrimmedAlignednerve180.fasta.phy115	RAxML_bestTree.TrimmedAlignednerve216.fasta.phy144	0.720377848
RAxML_bestTree.TrimmedAlignednerve103.fasta.phy52	RAxML_bestTree.TrimmedAlignednerve224.fasta.phy152	0.724220423
RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	RAxML_bestTree.TrimmedAlignednerve224.fasta.phy152	0.71706272
RAxML_bestTree.TrimmedAlignednerve103.fasta.phy52	RAxML_bestTree.TrimmedAlignednerve226.fasta.phy153	0.718774341
RAxML_bestTree.TrimmedAlignednerve127.fasta.phy69	RAxML_bestTree.TrimmedAlignednerve226.fasta.phy153	0.722200645
RAxML_bestTree.TrimmedAlignednerve128.fasta.phy70	RAxML_bestTree.TrimmedAlignednerve226.fasta.phy153	0.719475614
RAxML_bestTree.TrimmedAlignednerve224.fasta.phy152	RAxML_bestTree.TrimmedAlignednerve226.fasta.phy153	0.725782435
RAxML_bestTree.TrimmedAlignedmuscle54.fasta.phy37	RAxML_bestTree.TrimmedAlignednerve227.fasta.phy154	0.723941505
RAxML_bestTree.TrimmedAlignednerve159.fasta.phy99	RAxML_bestTree.TrimmedAlignednerve227.fasta.phy154	0.724899779
RAxML_bestTree.TrimmedAlignedmuscle54.fasta.phy37	RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	0.717707148
RAxML_bestTree.TrimmedAlignednerve159.fasta.phy99	RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	0.726229542
RAxML_bestTree.TrimmedAlignednerve201.fasta.phy129	RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	0.719083
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve267.fasta.phy180	0.721733542
RAxML_bestTree.TrimmedAlignedmuscle7.fasta.phy46	RAxML_bestTree.TrimmedAlignednerve267.fasta.phy180	0.723181499
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve267.fasta.phy180	0.72322167
RAxML_bestTree.TrimmedAlignednerve196.fasta.phy124	RAxML_bestTree.TrimmedAlignednerve267.fasta.phy180	0.72405299
RAxML_bestTree.TrimmedAlignedmuscle26.fasta.phy16	RAxML_bestTree.TrimmedAlignednerve276.fasta.phy187	0.716638919
RAxML_bestTree.TrimmedAlignedmuscle15.fasta.phy5	RAxML_bestTree.TrimmedAlignednerve27.fasta.phy190	0.726396302
RAxML_bestTree.TrimmedAlignednerve248.fasta.phy167	RAxML_bestTree.TrimmedAlignednerve27.fasta.phy190	0.725200362
RAxML_bestTree.TrimmedAlignednerve270.fasta.phy182	RAxML_bestTree.TrimmedAlignednerve27.fasta.phy190	0.718208665
RAxML_bestTree.TrimmedAlignedmuscle15.fasta.phy5	RAxML_bestTree.TrimmedAlignednerve28.fasta.phy194	0.724691393
RAxML_bestTree.TrimmedAlignednerve169.fasta.phy106	RAxML_bestTree.TrimmedAlignednerve28.fasta.phy194	0.724058494
RAxML_bestTree.TrimmedAlignedmuscle15.fasta.phy5	RAxML_bestTree.TrimmedAlignednerve29.fasta.phy195	0.71607594
RAxML_bestTree.TrimmedAlignednerve169.fasta.phy106	RAxML_bestTree.TrimmedAlignednerve29.fasta.phy195	0.719226769
RAxML_bestTree.TrimmedAlignednerve248.fasta.phy167	RAxML_bestTree.TrimmedAlignednerve29.fasta.phy195	0.725985754
RAxML_bestTree.TrimmedAlignednerve214.fasta.phy142	RAxML_bestTree.TrimmedAlignednerve2.fasta.phy196	0.722780151
RAxML_bestTree.TrimmedAlignednerve158.fasta.phy98	RAxML_bestTree.TrimmedAlignednerve31.fasta.phy198	0.721640779
RAxML_bestTree.TrimmedAlignednerve129.fasta.phy71	RAxML_bestTree.TrimmedAlignednerve43.fasta.phy209	0.717673625
RAxML_bestTree.TrimmedAlignednerve131.fasta.phy73	RAxML_bestTree.TrimmedAlignednerve43.fasta.phy209	0.721898197
RAxML_bestTree.TrimmedAlignednerve19.fasta.phy126	RAxML_bestTree.TrimmedAlignednerve43.fasta.phy209	0.724197762
RAxML_bestTree.TrimmedAlignednerve224.fasta.phy152	RAxML_bestTree.TrimmedAlignednerve43.fasta.phy209	0.722523998
RAxML_bestTree.TrimmedAlignednerve133.fasta.phy74	RAxML_bestTree.TrimmedAlignednerve46.fasta.phy211	0.720478186
RAxML_bestTree.TrimmedAlignedmuscle17.fasta.phy7	RAxML_bestTree.TrimmedAlignednerve48.fasta.phy212	0.7229319
RAxML_bestTree.TrimmedAlignednerve103.fasta.phy52	RAxML_bestTree.TrimmedAlignednerve48.fasta.phy212	0.726962503
RAxML_bestTree.TrimmedAlignednerve227.fasta.phy154	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.71998756
RAxML_bestTree.TrimmedAlignednerve229.fasta.phy156	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.722645414
RAxML_bestTree.TrimmedAlignednerve29.fasta.phy195	RAxML_bestTree.TrimmedAlignednerve54.fasta.phy219	0.723925098
RAxML_bestTree.TrimmedAlignednerve54.fasta.phy219	RAxML_bestTree.TrimmedAlignednerve73.fasta.phy228	0.723489665
RAxML_bestTree.TrimmedAlignedmuscle19.fasta.phy9	RAxML_bestTree.TrimmedAlignednerve74.fasta.phy229	0.726056538
RAxML_bestTree.TrimmedAlignedmuscle61.fasta.phy44	RAxML_bestTree.TrimmedAlignednerve76.fasta.phy231	0.71977585
RAxML_bestTree.TrimmedAlignednerve152.fasta.phy92	RAxML_bestTree.TrimmedAlignednerve76.fasta.phy231	0.725642278
RAxML_bestTree.TrimmedAlignednerve50.fasta.phy215	RAxML_bestTree.TrimmedAlignednerve76.fasta.phy231	0.724740413
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve77.fasta.phy232	0.722116822
RAxML_bestTree.TrimmedAlignednerve50.fasta.phy215	RAxML_bestTree.TrimmedAlignednerve77.fasta.phy232	0.72392859
RAxML_bestTree.TrimmedAlignedmuscle8.fasta.phy47	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.721734296
RAxML_bestTree.TrimmedAlignednerve143.fasta.phy83	RAxML_bestTree.TrimmedAlignednerve84.fasta.phy237	0.717865852
RAxML_bestTree.TrimmedAlignednerve144.fasta.phy84	RAxML_bestTree.TrimmedAlignednerve84.fasta.phy237	0.724036378
RAxML_bestTree.TrimmedAlignednerve66.fasta.phy222	RAxML_bestTree.TrimmedAlignednerve85.fasta.phy238	0.719871554
RAxML_bestTree.TrimmedAlignedmuscle1.fasta.phy10	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.725187729
RAxML_bestTree.TrimmedAlignedmuscle2.fasta.phy20	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.725265765
RAxML_bestTree.TrimmedAlignednerve126.fasta.phy68	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.718387718
RAxML_bestTree.TrimmedAlignednerve135.fasta.phy75	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.724469524
RAxML_bestTree.TrimmedAlignednerve137.fasta.phy77	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.720248636
RAxML_bestTree.TrimmedAlignednerve162.fasta.phy102	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.722298172
RAxML_bestTree.TrimmedAlignednerve210.fasta.phy138	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.717441377
RAxML_bestTree.TrimmedAlignednerve214.fasta.phy142	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.723181238
RAxML_bestTree.TrimmedAlignednerve2.fasta.phy196	RAxML_bestTree.TrimmedAlignednerve97.fasta.phy250	0.725187729
RAxML_bestTree.TrimmedAlignednerve158.fasta.phy98	RAxML_bestTree.TrimmedAlignednerve98.fasta.phy251	0.72042301
RAxML_bestTree.TrimmedAlignedmuscle19.fasta.phy9	RAxML_bestTree.TrimmedAlignednerve99.fasta.phy252	0.723665303
RAxML_bestTree.TrimmedAlignedmuscle21.fasta.phy12	RAxML_bestTree.TrimmedAlignednerve99.fasta.phy252	0.720185406
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve139.fasta.phy79	0.619965679
RAxML_bestTree.TrimmedAlignednerve109.fasta.phy58	RAxML_bestTree.TrimmedAlignednerve139.fasta.phy79	0.6198915
RAxML_bestTree.TrimmedAlignednerve139.fasta.phy79	RAxML_bestTree.TrimmedAlignednerve157.fasta.phy97	0.620605032
RAxML_bestTree.TrimmedAlignednerve143.fasta.phy83	RAxML_bestTree.TrimmedAlignednerve210.fasta.phy138	0.620551581
RAxML_bestTree.TrimmedAlignedmuscle23.fasta.phy13	RAxML_bestTree.TrimmedAlignednerve211.fasta.phy139	0.621242121
RAxML_bestTree.TrimmedAlignedmuscle19.fasta.phy9	RAxML_bestTree.TrimmedAlignednerve217.fasta.phy145	0.620223331
RAxML_bestTree.TrimmedAlignednerve213.fasta.phy141	RAxML_bestTree.TrimmedAlignednerve257.fasta.phy175	0.620463136
RAxML_bestTree.TrimmedAlignednerve213.fasta.phy141	RAxML_bestTree.TrimmedAlignednerve279.fasta.phy189	0.620252001
RAxML_bestTree.TrimmedAlignedmuscle9.fasta.phy48	RAxML_bestTree.TrimmedAlignednerve59.fasta.phy220	0.62133315
RAxML_bestTree.TrimmedAlignedmuscle1.fasta.phy10	RAxML_bestTree.TrimmedAlignednerve70.fasta.phy225	0.620711705
RAxML_bestTree.TrimmedAlignedmuscle2.fasta.phy20	RAxML_bestTree.TrimmedAlignednerve70.fasta.phy225	0.621086008
RAxML_bestTree.TrimmedAlignednerve2.fasta.phy196	RAxML_bestTree.TrimmedAlignednerve70.fasta.phy225	0.620711705
RAxML_bestTree.TrimmedAlignedmuscle19.fasta.phy9	RAxML_bestTree.TrimmedAlignednerve135.fasta.phy75	0.715594349
RAxML_bestTree.TrimmedAlignedmuscle50.fasta.phy34	RAxML_bestTree.TrimmedAlignednerve135.fasta.phy75	0.715507923
RAxML_bestTree.TrimmedAlignednerve13.fasta.phy80	RAxML_bestTree.TrimmedAlignednerve144.fasta.phy84	0.714799335
RAxML_bestTree.TrimmedAlignedmuscle28.fasta.phy18	RAxML_bestTree.TrimmedAlignednerve158.fasta.phy98	0.714573009
RAxML_bestTree.TrimmedAlignednerve146.fasta.phy86	RAxML_bestTree.TrimmedAlignednerve158.fasta.phy98	0.714965995
RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	RAxML_bestTree.TrimmedAlignednerve214.fasta.phy142	0.71557021
RAxML_bestTree.TrimmedAlignednerve135.fasta.phy75	RAxML_bestTree.TrimmedAlignednerve216.fasta.phy144	0.715109281
RAxML_bestTree.TrimmedAlignednerve128.fasta.phy70	RAxML_bestTree.TrimmedAlignednerve245.fasta.phy166	0.715468127
RAxML_bestTree.TrimmedAlignednerve138.fasta.phy78	RAxML_bestTree.TrimmedAlignednerve245.fasta.phy166	0.715566529
RAxML_bestTree.TrimmedAlignednerve151.fasta.phy91	RAxML_bestTree.TrimmedAlignednerve276.fasta.phy187	0.714914342
RAxML_bestTree.TrimmedAlignednerve194.fasta.phy122	RAxML_bestTree.TrimmedAlignednerve34.fasta.phy201	0.714723293
RAxML_bestTree.TrimmedAlignednerve254.fasta.phy172	RAxML_bestTree.TrimmedAlignednerve49.fasta.phy213	0.714887966
RAxML_bestTree.TrimmedAlignednerve194.fasta.phy122	RAxML_bestTree.TrimmedAlignednerve52.fasta.phy217	0.715073015
RAxML_bestTree.TrimmedAlignednerve46.fasta.phy211	RAxML_bestTree.TrimmedAlignednerve73.fasta.phy228	0.715358641
RAxML_bestTree.TrimmedAlignednerve144.fasta.phy84	RAxML_bestTree.TrimmedAlignednerve83.fasta.phy236	0.715268368
RAxML_bestTree.TrimmedAlignednerve218.fasta.phy146	RAxML_bestTree.TrimmedAlignednerve99.fasta.phy252	0.715504962
